id,database_key,optimization_key,query_key,iteration,start_time,end_time,execution_time,client_energy_consumed,server_energy_consumed,,,
3535,mongodb,base,7,15,1719250297556,1719250707653,410097,3560.873424,882524289.713295,,,
3539,mongodb,base,7,16,1719250710913,1719251114634,403721,6361.416582,873628703.422017,,,
3543,mongodb,base,7,17,1719251116920,1719251519961,403041,10046.449835,877935739.56338,,,
3547,mongodb,base,7,18,1719251523465,1719251933417,409952,9729.373044,885684511.637984,,,
3551,mongodb,base,7,19,1719251937029,1719252349353,412324,6776.996531,888591879.267541,,,
3483,mongodb,base,7,2,1719244948253,1719245351247,402994,9854.849647,868515739.238618,,,
3555,mongodb,base,7,20,1719252352402,1719252770033,417631,5278.025071,900590531.146647,,,
3559,mongodb,base,7,21,1719252773539,1719253183886,410347,5853.305747,884233452.087916,,,
3563,mongodb,base,7,22,1719253187657,1719253605580,417923,4188.554735,898440017.018824,,,
3567,mongodb,base,7,23,1719253609294,1719254014054,404760,13921.277343,882848077.506297,,,
3571,mongodb,base,7,24,1719254017706,1719254435091,417385,4698.185181,903833309.867975,,,
3575,mongodb,base,7,25,1719254438841,1719254843652,404811,19139.032571,887473743.060338,,,
3578,mongodb,base,7,26,1719254847271,1719255251861,404590,10787.403618,884499231.981179,,,
3582,mongodb,base,7,27,1719255255404,1719255673329,417925,13157.996125,902100422.557849,,,
3586,mongodb,base,7,28,1719255676851,1719256080669,403818,8891.947231,880708745.093856,,,
3607,mongodb,base,7,29,1719256084312,1719256493839,409527,9760.862994,884227189.924646,,,
3487,mongodb,base,7,3,1719245354736,1719245759883,405147,8729.651922,872214320.737326,,,
3626,mongodb,base,7,30,1719256497568,1719256907308,409740,8092.146608,884969115.742698,,,
3491,mongodb,base,7,4,1719245763240,1719246165325,402085,10653.750788,868686865.391374,,,
3495,mongodb,base,7,5,1719246168823,1719246578217,409394,7451.337363,885369508.128067,,,
3499,mongodb,base,7,6,1719246582047,1719246986047,404000,8153.315994,874847973.206716,,,
3503,mongodb,base,7,7,1719246989649,1719247399652,410003,7629.466544,884860168.86936,,,
3507,mongodb,base,7,8,1719247403182,1719247815203,412021,5611.306539,889611119.122797,,,
3511,mongodb,base,7,9,1719247818600,1719248223064,404464,8467.642338,-20969049054.3926,,,
3627,mongodb,base,8,1,1719256910906,1719256917288,6382,0,13563311.284343,,,
3641,mongodb,base,8,10,1719256999671,1719257005912,6241,1055.23588,13081467.225484,,,
3643,mongodb,base,8,11,1719257009539,1719257015649,6110,0,13035163.293273,,,
3645,mongodb,base,8,12,1719257019406,1719257025643,6237,0,12592442.043028,,,
3646,mongodb,base,8,13,1719257029260,1719257035512,6252,0,12989040.165462,,,
3648,mongodb,base,8,14,1719257039130,1719257045393,6263,0,13075255.380753,,,
3650,mongodb,base,8,15,1719257048997,1719257055235,6238,0,13031251.389025,,,
3652,mongodb,base,8,16,1719257058870,1719257065220,6350,0,12891835.078382,,,
3654,mongodb,base,8,17,1719257068730,1719257074889,6159,0,13156227.702673,,,
3657,mongodb,base,8,18,1719257078595,1719257084860,6265,0,12609116.733236,,,
3659,mongodb,base,8,19,1719257088472,1719257094724,6252,0,12916915.008328,,,
3628,mongodb,base,8,2,1719256920765,1719256926902,6137,379.953642,13524929.11647,,,
3661,mongodb,base,8,20,1719257098335,1719257104583,6248,1676.383633,12922169.101221,,,
3663,mongodb,base,8,21,1719257108198,1719257114356,6158,0,12916172.870642,,,
3665,mongodb,base,8,22,1719257118056,1719257124293,6237,0,12520179.914785,,,
3667,mongodb,base,8,23,1719257127934,1719257134205,6271,0,12751417.031087,,,
3669,mongodb,base,8,24,1719257137796,1719257144038,6242,0,12800377.820917,,,
3671,mongodb,base,8,25,1719257147660,1719257153849,6189,0,12745346.887656,,,
3674,mongodb,base,8,26,1719257157548,1719257163782,6234,0,12627564.410016,,,
3676,mongodb,base,8,27,1719257167405,1719257173643,6238,0,12799084.787039,,,
3678,mongodb,base,8,28,1719257177271,1719257183495,6224,0,12784054.254154,,,
3680,mongodb,base,8,29,1719257187145,1719257193282,6137,0,12723500.329768,,,
3630,mongodb,base,8,3,1719256930620,1719256936740,6120,0,12985201.813826,,,
3682,mongodb,base,8,30,1719257197015,1719257203183,6168,0,12490389.213587,,,
3631,mongodb,base,8,4,1719256940487,1719256946620,6133,0,12812742.832875,,,
3632,mongodb,base,8,5,1719256950347,1719256956507,6160,2859.92691,12777079.394049,,,
3633,mongodb,base,8,6,1719256960216,1719256966449,6233,0,12754614.948267,,,
3634,mongodb,base,8,7,1719256970081,1719256976325,6244,0,12987796.588161,,,
3636,mongodb,base,8,8,1719256979944,1719256986162,6218,0,13027823.381345,,,
3638,mongodb,base,8,9,1719256989807,1719256996150,6343,0,12918420.146736,,,
3691,mongodb,base,9,1,1719257206879,1719257279885,73006,798.10596,151495971.010907,,,
3744,mongodb,base,9,10,1719257896242,1719257969028,72786,1207.44757,157985993.093827,,,
3754,mongodb,base,9,11,1719257970992,1719258043962,72970,1616.622517,157581899.330187,,,
3758,mongodb,base,9,12,1719258047154,1719258121410,74256,6092.94403,160312594.460951,,,
3762,mongodb,base,9,13,1719258125083,1719258197950,72867,836.099338,155780714.981723,,,
3766,mongodb,base,9,14,1719258201253,1719258275283,74030,6832.64094,157876489.139478,,,
3770,mongodb,base,9,15,1719258278405,1719258352467,74062,60629.774777,160940138.981454,,,
3774,mongodb,base,9,16,1719258356296,1719258430227,73931,1513.145695,-21688645232.1845,,,
3777,mongodb,base,9,17,1719258433415,1719258506479,73064,1164.516556,157779619.576049,,,
3781,mongodb,base,9,18,1719258509559,1719258583354,73795,2298.922158,160111779.958056,,,
3785,mongodb,base,9,19,1719258586713,1719258660618,73905,1050.084525,159255514.392912,,,
3696,mongodb,base,9,2,1719257283046,1719257357074,74028,392.483444,155893774.968353,,,
3789,mongodb,base,9,20,1719258663853,1719258737835,73982,1622.310059,159004753.334941,,,
3793,mongodb,base,9,21,1719258740964,1719258814751,73787,1104.098194,159919037.198317,,,
3797,mongodb,base,9,22,1719258818115,1719258890975,72860,1598.375883,157589943.810781,,,
3802,mongodb,base,9,23,1719258894232,1719258967061,72829,1451.096777,157931059.487451,,,
3809,mongodb,base,9,24,1719258970369,1719259043165,72796,2532.548998,158080491.205754,,,
3816,mongodb,base,9,25,1719259046524,1719259120493,73969,1518.777409,158732122.285074,,,
3824,mongodb,base,9,26,1719259123674,1719259197730,74056,1274.948692,161452526.346739,,,
3831,mongodb,base,9,27,1719259201575,1719259275606,74031,394.395349,158080140.472646,,,
3838,mongodb,base,9,28,1719259278689,1719259352697,74008,1772.818805,160010308.26569,,,
3845,mongodb,base,9,29,1719259355811,1719259429649,73838,1982.60144,159082151.872697,,,
3699,mongodb,base,9,3,1719257360165,1719257433956,73791,1452.599096,156353687.227531,,,
3852,mongodb,base,9,30,1719259432960,1719259506947,73987,2419.153517,158871302.217759,,,
3702,mongodb,base,9,4,1719257437273,1719257510054,72781,755.520759,156506864.607069,,,
3705,mongodb,base,9,5,1719257513430,1719257587173,73743,442.807947,158856220.333787,,,
3708,mongodb,base,9,6,1719257590588,1719257663287,72699,1070.087785,156618350.847448,,,
3712,mongodb,base,9,7,1719257666750,1719257739553,72803,810.635762,156678061.132988,,,
3723,mongodb,base,9,8,1719257742912,1719257815851,72939,1204.735099,157685404.238513,,,
3734,mongodb,base,9,9,1719257819068,1719257893069,74001,1952.437559,158730904.600467,,,
2757,mongodb,compression,1,1,1719236893592,1719236895938,2346,62442.866667,4159347.411838,,,
2766,mongodb,compression,1,10,1719236954793,1719236956982,2189,115058.07309,4493704.970698,,,
2767,mongodb,compression,1,11,1719236961771,1719236963947,2176,119287.689644,4522089.465583,,,
2768,mongodb,compression,1,12,1719236968738,1719236970929,2191,375.910596,4493904.057977,,,
2769,mongodb,compression,1,13,1719236973776,1719236975965,2189,11903.094308,4575180.030454,,,
2771,mongodb,compression,1,14,1719236980747,1719236982927,2180,517.586093,4550150.315437,,,
2773,mongodb,compression,1,15,1719236985794,1719236987993,2199,0,4565207.587547,,,
2775,mongodb,compression,1,16,1719236992764,1719236994935,2171,1403.490913,4558001.534659,,,
2777,mongodb,compression,1,17,1719236997839,1719237000005,2166,981.67024,4500432.880885,,,
2780,mongodb,compression,1,18,1719237004827,1719237007021,2194,0,4464955.834701,,,
2782,mongodb,compression,1,19,1719237009863,1719237012039,2176,0,4552118.69144,,,
2758,mongodb,compression,1,2,1719236900832,1719236903016,2184,44998.209302,4793200.500443,,,
2785,mongodb,compression,1,20,1719237016849,1719237019055,2206,0,4513347.649623,,,
2788,mongodb,compression,1,21,1719237021896,1719237024072,2176,463.744186,4609966.704386,,,
2790,mongodb,compression,1,22,1719237028862,1719237031050,2188,0,4496760.472434,,,
2793,mongodb,compression,1,23,1719237033909,1719237036069,2160,0,4565010.120188,,,
2795,mongodb,compression,1,24,1719237040884,1719237043066,2182,0,4435044.208106,,,
2798,mongodb,compression,1,25,1719237045926,1719237048108,2182,0,4536425.43247,,,
2801,mongodb,compression,1,26,1719237052917,1719237055098,2181,0,4534396.856928,,,
2803,mongodb,compression,1,27,1719237057966,1719237060149,2183,433.711921,4494625.722735,,,
2806,mongodb,compression,1,28,1719237064939,1719237067112,2173,713.622517,4569465.189724,,,
2808,mongodb,compression,1,29,1719237069971,1719237072145,2174,0,4499799.442799,,,
2759,mongodb,compression,1,3,1719236907815,1719236909991,2176,8863.255814,4488057.195161,,,
2811,mongodb,compression,1,30,1719237076939,1719237079123,2184,520.211921,4466360.635271,,,
2760,mongodb,compression,1,4,1719236914795,1719236916970,2175,4793.248483,5659713.50276,,,
2761,mongodb,compression,1,5,1719236921779,1719236923970,2191,6943.393821,4465407.249468,,,
2762,mongodb,compression,1,6,1719236926845,1719236929027,2182,1211.169435,4492904.430568,,,
2763,mongodb,compression,1,7,1719236933825,1719236936014,2189,57699.89404,4528866.069578,,,
2764,mongodb,compression,1,8,1719236940843,1719236943011,2168,2063.788128,4545341.148671,,,
2765,mongodb,compression,1,9,1719236947817,1719236949995,2178,1745.887043,4477391.425086,,,
3801,mongodb,compression,10,1,1719259043087,1719259057764,14677,3733.250336,29003430.909523,,,
3817,mongodb,compression,10,10,1719259208454,1719259222899,14445,1502.757874,29523429.969233,,,
3818,mongodb,compression,10,11,1719259225537,1719259240175,14638,465.036424,29152697.90723,,,
3820,mongodb,compression,10,12,1719259244555,1719259259202,14647,471.304636,29451716.994108,,,
3822,mongodb,compression,10,13,1719259263563,1719259278006,14443,968.336868,-22539006759.3057,,,
3823,mongodb,compression,10,14,1719259280658,1719259294894,14236,937.960265,29292803.877863,,,
3825,mongodb,compression,10,15,1719259299677,1719259314120,14443,610.554817,28613173.178302,,,
3827,mongodb,compression,10,16,1719259318687,1719259333164,14477,992.52649,29072944.627678,,,
3829,mongodb,compression,10,17,1719259337693,1719259352318,14625,0,29205944.665849,,,
3830,mongodb,compression,10,18,1719259356720,1719259371339,14619,0,29345478.382693,,,
3832,mongodb,compression,10,19,1719259375730,1719259390373,14643,743.774086,29330296.901034,,,
3803,mongodb,compression,10,2,1719259062106,1719259076528,14422,0,30050759.759344,,,
3834,mongodb,compression,10,20,1719259394762,1719259409207,14445,1025.178952,29408398.06544,,,
3835,mongodb,compression,10,21,1719259413785,1719259428298,14513,0,29143444.53421,,,
3837,mongodb,compression,10,22,1719259432815,1719259447054,14239,824.175497,29448671.663053,,,
3839,mongodb,compression,10,23,1719259451842,1719259466508,14666,563.10299,28753370.939764,,,
3841,mongodb,compression,10,24,1719259470861,1719259485142,14281,0,29537884.869667,,,
3842,mongodb,compression,10,25,1719259487936,1719259502593,14657,0,28839368.588449,,,
3844,mongodb,compression,10,26,1719259505008,1719259519613,14605,442.804636,29425044.676918,,,
3846,mongodb,compression,10,27,1719259524026,1719259538428,14402,0,29331530.208504,,,
3847,mongodb,compression,10,28,1719259541099,1719259555520,14421,390.342193,29003416.747776,,,
3849,mongodb,compression,10,29,1719259560096,1719259574536,14440,1584.214385,29033563.605649,,,
3805,mongodb,compression,10,3,1719259079185,1719259093608,14423,533.347682,29323664.214286,,,
3851,mongodb,compression,10,30,1719259577160,1719259591390,14230,0,29199344.742516,,,
3806,mongodb,compression,10,4,1719259098196,1719259112651,14455,8682.58804,29138856.72274,,,
3808,mongodb,compression,10,5,1719259115289,1719259129909,14620,0,29320638.8251,,,
3810,mongodb,compression,10,6,1719259134308,1719259148764,14456,543.431894,29512548.062557,,,
3812,mongodb,compression,10,7,1719259153341,1719259167789,14448,0,29254546.343455,,,
3813,mongodb,compression,10,8,1719259172358,1719259186989,14631,1367.252899,29225593.394464,,,
3815,mongodb,compression,10,9,1719259191362,1719259205977,14615,980.78732,29502625.921773,,,
3858,mongodb,compression,11,1,1719259596154,1719259672441,76287,4303.067099,153222052.822348,,,
3940,mongodb,compression,11,10,1719260328536,1719260404650,76114,1801.543046,154824327.013831,,,
3944,mongodb,compression,11,11,1719260407641,1719260486725,79084,0,159539053.551364,,,
3953,mongodb,compression,11,12,1719260491656,1719260570450,78794,1074.697984,157481969.937971,,,
3963,mongodb,compression,11,13,1719260574895,1719260652265,77370,1640.847176,156896282.130242,,,
3972,mongodb,compression,11,14,1719260655216,1719260732617,77401,2427.604772,156180085.746825,,,
3982,mongodb,compression,11,15,1719260735580,1719260811565,75985,2034.970199,153522427.947224,,,
3990,mongodb,compression,11,16,1719260815791,1719260893186,77395,1580.752756,157305986.402215,,,
3994,mongodb,compression,11,17,1719260898023,1719260975838,77815,3325.614552,155967003.666238,,,
3998,mongodb,compression,11,18,1719260980251,1719261058084,77833,4403.003311,156900649.828764,,,
4002,mongodb,compression,11,19,1719261062541,1719261141620,79079,1587.380531,160940823.199212,,,
3866,mongodb,compression,11,2,1719259677391,1719259753577,76186,5950.915678,153779523.707049,,,
4006,mongodb,compression,11,20,1719261146539,1719261222968,76429,2157.109635,154333897.310142,,,
4010,mongodb,compression,11,21,1719261227820,1719261304169,76349,5125.731788,155291014.199649,,,
4014,mongodb,compression,11,22,1719261309081,1719261385372,76291,9564.864627,154920367.939363,,,
4018,mongodb,compression,11,23,1719261390098,1719261467652,77554,3041.147947,156101819.865676,,,
4022,mongodb,compression,11,24,1719261472371,1719261548435,76064,8576.006181,152922421.861094,,,
4026,mongodb,compression,11,25,1719261550726,1719261626908,76182,8609.040998,157629920.3461,,,
4030,mongodb,compression,11,26,1719261631737,1719261709103,77366,2858.61827,156067508.028076,,,
4034,mongodb,compression,11,27,1719261712077,1719261788295,76218,6146.94484,155600884.717251,,,
4038,mongodb,compression,11,28,1719261791183,1719261867670,76487,3314.793554,154453563.440512,,,
4042,mongodb,compression,11,29,1719261870552,1719261949422,78870,1276.664452,159045204.983481,,,
3879,mongodb,compression,11,3,1719259758442,1719259834786,76344,3847.207192,153627551.091772,,,
4046,mongodb,compression,11,30,1719261951868,1719262029329,77461,1871.118897,157495066.381578,,,
3893,mongodb,compression,11,4,1719259839681,1719259915745,76064,2080.392575,153950609.677914,,,
3906,mongodb,compression,11,5,1719259920691,1719259999326,78635,6098.030908,157371462.990493,,,
3919,mongodb,compression,11,6,1719260003958,1719260080239,76281,1118.40009,154544515.943333,,,
3928,mongodb,compression,11,7,1719260084985,1719260162577,77592,2298.096004,155734912.468704,,,
3932,mongodb,compression,11,8,1719260167201,1719260244832,77631,1578.461563,156379223.118983,,,
3936,mongodb,compression,11,9,1719260247504,1719260323755,76251,1444.075703,154796506.007107,,,
4047,mongodb,compression,12,1,1719262032227,1719262034434,2207,0,5406873.114161,,,
4059,mongodb,compression,12,10,1719262087197,1719262089405,2208,556.791391,5009541.114341,,,
4060,mongodb,compression,12,11,1719262094158,1719262096358,2200,0,5027327.405111,,,
4061,mongodb,compression,12,12,1719262101116,1719262103346,2230,0,4964265.48019,,,
4062,mongodb,compression,12,13,1719262108085,1719262110293,2208,0,5088267.431274,,,
4063,mongodb,compression,12,14,1719262115052,1719262117250,2198,0,4999712.592702,,,
4064,mongodb,compression,12,15,1719262122021,1719262124237,2216,741.715232,4942786.313388,,,
4065,mongodb,compression,12,16,1719262128988,1719262131225,2237,0,4994662.211547,,,
4066,mongodb,compression,12,17,1719262135955,1719262138151,2196,0,5099423.406667,,,
4067,mongodb,compression,12,18,1719262140994,1719262143211,2217,551.342193,4955669.085323,,,
4068,mongodb,compression,12,19,1719262147959,1719262150230,2271,0,5011873.372194,,,
4048,mongodb,compression,12,2,1719262039187,1719262041392,2205,642.07947,5186934.955368,,,
4070,mongodb,compression,12,20,1719262152989,1719262155204,2215,0,5179980.995748,,,
4071,mongodb,compression,12,21,1719262159948,1719262162165,2217,526.682119,4999111.107575,,,
4073,mongodb,compression,12,22,1719262164993,1719262167189,2196,447.254967,5018579.366578,,,
4075,mongodb,compression,12,23,1719262171950,1719262174184,2234,520.92691,4910888.51113,,,
4076,mongodb,compression,12,24,1719262176995,1719262179251,2256,410.268212,5059807.86176,,,
4077,mongodb,compression,12,25,1719262182039,1719262184244,2205,0,5139371.553864,,,
4078,mongodb,compression,12,26,1719262189004,1719262191196,2192,0,4958654.846667,,,
4079,mongodb,compression,12,27,1719262195962,1719262198174,2212,0,4894688.356589,,,
4080,mongodb,compression,12,28,1719262201001,1719262203208,2207,0,4985607.743333,,,
4081,mongodb,compression,12,29,1719262207966,1719262210188,2222,0,4919210.176791,,,
4049,mongodb,compression,12,3,1719262044224,1719262046442,2218,0,5141693.359579,,,
4082,mongodb,compression,12,30,1719262213000,1719262215210,2210,0,5016672.245072,,,
4050,mongodb,compression,12,4,1719262051181,1719262053379,2198,822.857143,5187992.276667,,,
4051,mongodb,compression,12,5,1719262056216,1719262058407,2191,0,5048969.730497,,,
4052,mongodb,compression,12,6,1719262063180,1719262065392,2212,0,5000211.935124,,,
4054,mongodb,compression,12,7,1719262070152,1719262072357,2205,0,5114860.84237,,,
4055,mongodb,compression,12,8,1719262075181,1719262077388,2207,0,5049515.165389,,,
4057,mongodb,compression,12,9,1719262082153,1719262084358,2205,0,5045197.624941,,,
4083,mongodb,compression,13,1,1719262219974,1719262224871,4897,547.893688,8703577.401136,,,
4095,mongodb,compression,13,10,1719262291102,1719262295950,4848,0,9957250.102329,,,
4096,mongodb,compression,13,11,1719262298139,1719262303014,4875,2183.308239,9906680.178371,,,
4097,mongodb,compression,13,12,1719262305181,1719262310043,4862,0,10050285.388217,,,
4099,mongodb,compression,13,13,1719262314157,1719262319002,4845,448.062914,9990921.339361,,,
4101,mongodb,compression,13,14,1719262323127,1719262327994,4867,0,9918712.935649,,,
4103,mongodb,compression,13,15,1719262332098,1719262336969,4871,548.099338,10001709.182428,,,
4104,mongodb,compression,13,16,1719262341065,1719262345912,4847,0,9998953.737866,,,
4105,mongodb,compression,13,17,1719262348110,1719262352980,4870,0,9982876.001126,,,
4106,mongodb,compression,13,18,1719262357077,1719262361944,4867,0,9968094.121237,,,
4107,mongodb,compression,13,19,1719262366061,1719262370917,4856,0,9967266.951625,,,
4084,mongodb,compression,13,2,1719262228950,1719262233825,4875,416.735099,10040188.685328,,,
4108,mongodb,compression,13,20,1719262375032,1719262379908,4876,2189.590328,9993332.296159,,,
4109,mongodb,compression,13,21,1719262384007,1719262388875,4868,971.307947,9949991.397292,,,
4110,mongodb,compression,13,22,1719262392981,1719262397854,4873,421.162791,9953117.188117,,,
4112,mongodb,compression,13,23,1719262401943,1719262406817,4874,0,10011135.818172,,,
4115,mongodb,compression,13,24,1719262410944,1719262415822,4878,0,9887294.122718,,,
4116,mongodb,compression,13,25,1719262419922,1719262424778,4856,617.221854,9925453.030125,,,
4117,mongodb,compression,13,26,1719262428898,1719262433759,4861,532.79868,9924209.050231,,,
4118,mongodb,compression,13,27,1719262437866,1719262442735,4869,523.043046,9880727.831687,,,
4119,mongodb,compression,13,28,1719262446827,1719262451692,4865,0,9903991.895401,,,
4120,mongodb,compression,13,29,1719262455796,1719262460653,4857,0,9949979.188416,,,
4086,mongodb,compression,13,3,1719262235989,1719262240925,4936,502.023179,9972081.753403,,,
4121,mongodb,compression,13,30,1719262464766,1719262469662,4896,435.125828,9910427.309076,,,
4088,mongodb,compression,13,4,1719262243040,1719262247905,4865,1030.119205,10122162.152924,,,
4090,mongodb,compression,13,5,1719262252013,1719262256866,4853,0,9975631.485041,,,
4091,mongodb,compression,13,6,1719262260986,1719262265846,4860,3043.246952,9895504.401017,,,
4092,mongodb,compression,13,7,1719262268036,1719262272914,4878,0,9959060.980169,,,
4093,mongodb,compression,13,8,1719262275084,1719262279961,4877,419.162252,9997849.859179,,,
4094,mongodb,compression,13,9,1719262282131,1719262286986,4855,0,10028221.951385,,,
4122,mongodb,compression,14,1,1719262471818,1719262473992,2174,0,6284300.066371,,,
4134,mongodb,compression,14,10,1719262524861,1719262527060,2199,0,4814075.387829,,,
4135,mongodb,compression,14,11,1719262529910,1719262532097,2187,0,4842259.244068,,,
4136,mongodb,compression,14,12,1719262536880,1719262539063,2183,1077.785406,4823113.758548,,,
4137,mongodb,compression,14,13,1719262541911,1719262544104,2193,755.332226,4809992.534937,,,
4138,mongodb,compression,14,14,1719262548876,1719262551067,2191,1141.353333,4779479.25305,,,
4139,mongodb,compression,14,15,1719262553914,1719262556110,2196,0,4802474.363083,,,
4141,mongodb,compression,14,16,1719262560878,1719262563063,2185,0,4793835.708029,,,
4144,mongodb,compression,14,17,1719262565914,1719262568098,2184,463.541528,4796636.83588,,,
4149,mongodb,compression,14,18,1719262572868,1719262575047,2179,0,4732202.597243,,,
4152,mongodb,compression,14,19,1719262577918,1719262580101,2183,0,4747079.723333,,,
4124,mongodb,compression,14,2,1719262478780,1719262480964,2184,875.10596,4767358.088158,,,
4156,mongodb,compression,14,20,1719262584882,1719262587072,2190,551.135762,4773385.396665,,,
4159,mongodb,compression,14,21,1719262589908,1719262592101,2193,0,4775236.43711,,,
4163,mongodb,compression,14,22,1719262596868,1719262599053,2185,0,4758076.093167,,,
4166,mongodb,compression,14,23,1719262601896,1719262604083,2187,815.688742,4765360.020365,,,
4170,mongodb,compression,14,24,1719262608867,1719262611048,2181,4300.933333,4754862.147988,,,
4173,mongodb,compression,14,25,1719262613904,1719262616089,2185,0,4723737.389814,,,
4176,mongodb,compression,14,26,1719262620864,1719262623047,2183,756.594059,4744713.465371,,,
4180,mongodb,compression,14,27,1719262625897,1719262628082,2185,0,4752233.550385,,,
4183,mongodb,compression,14,28,1719262632867,1719262635055,2188,0,4738547.443132,,,
4187,mongodb,compression,14,29,1719262637900,1719262640088,2188,0,4777799.95557,,,
4125,mongodb,compression,14,3,1719262483816,1719262486006,2190,564.92691,4828415.49582,,,
4190,mongodb,compression,14,30,1719262644862,1719262647055,2193,695.312292,4754079.507907,,,
4127,mongodb,compression,14,4,1719262488846,1719262491029,2183,1000.973333,4857472.259989,,,
4129,mongodb,compression,14,5,1719262493879,1719262496071,2192,16838.350333,4807525.826202,,,
4130,mongodb,compression,14,6,1719262500848,1719262503035,2187,1747.231214,4815155.182193,,,
4131,mongodb,compression,14,7,1719262505896,1719262508081,2185,0,4821290.867688,,,
4132,mongodb,compression,14,8,1719262512864,1719262515042,2178,543.049669,4766847.085105,,,
4133,mongodb,compression,14,9,1719262517895,1719262520083,2188,0,4774910.29751,,,
4194,mongodb,compression,15,1,1719262649904,1719262651925,2021,0,4803241.403654,,,
4221,mongodb,compression,15,10,1719262696985,1719262699020,2035,0,4507945.373116,,,
4224,mongodb,compression,15,11,1719262703951,1719262705957,2006,0,4446207.701635,,,
4228,mongodb,compression,15,12,1719262710908,1719262712935,2027,476.72093,4516685.98901,,,
4229,mongodb,compression,15,13,1719262715934,1719262717982,2048,0,4510622.436228,,,
4233,mongodb,compression,15,14,1719262722903,1719262724954,2051,0,4532556.556969,,,
4235,mongodb,compression,15,15,1719262727947,1719262729980,2033,0,4512196.559945,,,
4237,mongodb,compression,15,16,1719262734919,1719262736902,1983,0,2233746.52876,,,
4242,mongodb,compression,15,17,1719262740888,1719262742889,2001,884.804636,4445300.986678,,,
4244,mongodb,compression,15,18,1719262746837,1719262748896,2059,753.508306,6729344.49572,,,
4247,mongodb,compression,15,19,1719262753808,1719262755836,2028,2180.428571,4477535.294681,,,
4198,mongodb,compression,15,2,1719262656872,1719262658891,2019,0,4490248.034286,,,
4249,mongodb,compression,15,20,1719262760776,1719262762774,1998,1773.076923,2213216.674381,,,
4252,mongodb,compression,15,21,1719262764800,1719262766798,1998,0,4528270.473905,,,
4254,mongodb,compression,15,22,1719262770752,1719262772756,2004,799.31457,6752950.933121,,,
4257,mongodb,compression,15,23,1719262777710,1719262779715,2005,0,4495828.763289,,,
4259,mongodb,compression,15,24,1719262784660,1719262786666,2006,0,4510650.490685,,,
4262,mongodb,compression,15,25,1719262791617,1719262793608,1991,0,2200374.873543,,,
4265,mongodb,compression,15,26,1719262797571,1719262799547,1976,0,4399888.785817,,,
4267,mongodb,compression,15,27,1719262803529,1719262805526,1997,0,4378134.900133,,,
4269,mongodb,compression,15,28,1719262807551,1719262809541,1990,0,4464847.82639,,,
4272,mongodb,compression,15,29,1719262813488,1719262815481,1993,532.135762,4439334.722916,,,
4201,mongodb,compression,15,3,1719262661913,1719262663907,1994,784.562914,2229318.053433,,,
4276,mongodb,compression,15,30,1719262819450,1719262821462,2012,495.960265,6712132.863688,,,
4205,mongodb,compression,15,4,1719262665937,1719262668007,2070,0,6730139.288483,,,
4207,mongodb,compression,15,5,1719262670976,1719262672993,2017,0,4550588.755883,,,
4210,mongodb,compression,15,6,1719262676015,1719262678000,1985,0,2212170.853111,,,
4212,mongodb,compression,15,7,1719262680046,1719262682040,1994,0,4450098.931947,,,
4216,mongodb,compression,15,8,1719262686002,1719262687993,1991,476.761589,4505695.079862,,,
4218,mongodb,compression,15,9,1719262690024,1719262692059,2035,0,6737699.745902,,,
4294,mongodb,compression,16,1,1719262824484,1719262895597,71113,233967.222498,125931789.269946,,,
4500,mongodb,compression,16,10,1719263506111,1719263578715,72604,44212.512898,132557898.100176,,,
4513,mongodb,compression,16,11,1719263581385,1719263652205,70820,69892.613033,132127743.844528,,,
4531,mongodb,compression,16,12,1719263654655,1719263725782,71127,83026.379819,131481585.582097,,,
4551,mongodb,compression,16,13,1719263728775,1719263800887,72112,86814.918399,130918755.336569,,,
4573,mongodb,compression,16,14,1719263803887,1719263875029,71142,109074.609947,130962580.981728,,,
4588,mongodb,compression,16,15,1719263879932,1719263951138,71206,74746.703376,131318660.95611,,,
4592,mongodb,compression,16,16,1719263955979,1719264027737,71758,65963.190687,131829177.605411,,,
4596,mongodb,compression,16,17,1719264032182,1719264102595,70413,73501.705234,131080070.248822,,,
4600,mongodb,compression,16,18,1719264105506,1719264178193,72687,64638.367928,134637628.209096,,,
4604,mongodb,compression,16,19,1719264180829,1719264253447,72618,80574.814185,132079984.724456,,,
4321,mongodb,compression,16,2,1719262900535,1719262974651,74116,94352.376715,127360882.075408,,,
4608,mongodb,compression,16,20,1719264258089,1719264330741,72652,55209.163946,130567861.085029,,,
4612,mongodb,compression,16,21,1719264335358,1719264407944,72586,84293.690484,131324820.156113,,,
4616,mongodb,compression,16,22,1719264410651,1719264483581,72930,106905.568992,132361650.943726,,,
4620,mongodb,compression,16,23,1719264487934,1719264560160,72226,71800.93921,132715260.687388,,,
4624,mongodb,compression,16,24,1719264564991,1719264636002,71011,71369.524898,134851444.408839,,,
4628,mongodb,compression,16,25,1719264640234,1719264710975,70741,67748.34092,132878779.265485,,,
4632,mongodb,compression,16,26,1719264715483,1719264786452,70969,71278.363888,132873652.886526,,,
4635,mongodb,compression,16,27,1719264790702,1719264860413,69711,116031.260597,131483904.834241,,,
4639,mongodb,compression,16,28,1719264864955,1719264936144,71189,56012.053995,132349278.160113,,,
4643,mongodb,compression,16,29,1719264939071,1719265011043,71972,69671.114751,132847418.031928,,,
